rcp_name,rcp_way,rcp_pat,weight,kcal,carbohydrate,protein,fat,natrium,tag,img,ingredients,MANUAL01,MANUAL_IMG01,MANUAL02,MANUAL_IMG02,MANUAL03,MANUAL_IMG03,MANUAL04,MANUAL_IMG04,MANUAL05,MANUAL_IMG05,MANUAL06,MANUAL_IMG06,RCP_NA_TIP
연두부 무순 냉국,끓이기,국&찌개,,71,6.3,6,3,223,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053823_1416213503163.jpg,"연두부 75g, 무순 10g, 대파 5g, 청고추 3g, 홍고추 3g, 쑥갓 2g, 통깨 1g, 소금적당량[냉국 국물재료] 다시마육수 90g, 간장 4g, 맛술 2g, 식초 2g, 설탕 3g",1. 무순의 잡티를 제거한 뒤 물에 흔들어 씻어 물기를 뺀다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-1.jpg,2. 연두부는 적당한 크기로 나눈다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-2.jpg,3. 다시마 육수에 분량의 재료를 섞어 냉국 국물을 만든 뒤 냉장고에 넣어 차갑게 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-3.jpg,"4. 청, 홍고추, 대파는 2cm 길이로 곱게 채 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-4.jpg,"5. 냉국 그릇에 2의 연두부를 담고 무순, 채썬 대파, 청, 홍고추를 가지런히 올린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-5.jpg,6. 5의 연두부에 차게 준비한 냉국 국물을 붓고 쑥갓을 얹은 뒤 통깨를 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1043-6.jpg,연두부는 아이스크림 국자로 동그랗고 예쁘게 모양을 내는 것이 보기에 좋다.
차가운 당근 수프,끓이기,일품,,84,13.2,2.3,3.3,57,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053825_1416213505303.jpg,"당근 80g, 버터 2g, 양파다진것 10g, 생강다진것 1g, 마늘다진것 2g, 야채육수 50g, 오렌지주스 20g, 생크림 5g, 당근주스 30g, 소금적당량","1. 버터를 녹인 냄비에 양파, 생강, 마늘 다진 것을 넣고 양파가 반투명해 질 때까지 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-1.jpg,2. 1에 얇게 썬 당근을 넣고 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-2.jpg,"3. 2에 야채육수, 오렌지주스를 넣고 당근이 익을 때까지 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-3.jpg,4. 믹서에 3을 넣고 갈아준 뒤 차갑게 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-4.jpg,5. 제공하기 직전에 크림을 넣어 섞은 뒤 당근주스를 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-5.jpg,"6. 소금, 후추로 마지막 간을 하고 차가운 볼에 담는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1045-6.jpg,"야채육수는 양파, 당근, 샐러리, 무 등의 야채와 월계수잎, 타임등을 넣어 끓여낸다."
태국식 불고기 샐러드,기타,반찬,,89,8.8,8.3,3.1,242,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053826_1416213506192.jpg,"쇠고기 30g, 애호박 20g, 토마토 25g, 가지 15g, 양파 8g, 새송이버섯 15g, 그린 샐러드적당량[불고기 드래싱] 풋고추 3g, 홍고추 3g, 마늘 1g, 고춧가루 1g, 레몬주스 3g, 타바스코 1g[카레오일]올리브오일 1g, 로즈마리 1g, 민트 1g, 카레가루 2g","1. 소고기는 불고기용으로 손질하여 소금, 후추로 밑간한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1046-2.jpg,"2. 애호박, 토마토, 가지, 양파, 새송이버섯을 채 썬 뒤 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1046-3.jpg,3. 밑간해 둔 소고기를 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1046-4.jpg,4. 접시에 밥을 깔고 그 위에 그린샐러드를 올린 뒤 익혀놓은 고기와 볶아놓은 야채들을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1046-5.jpg,5. 마지막으로 드래싱을 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1046-6.jpg,,,
팽이버섯 야채볶음,볶기,반찬,,83,10.9,2.6,4.4,14,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053827_1416213507603.jpg,"팽이버섯 70g, 청경채 50g, 참기름 2g, 식용유 2g, 물전분 6g, 소금 적당량",1. 팽이버섯은 밑동을 제거하고 4cm 길이로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-1.jpg,2. 청경채는 겉잎을 떼어낸 뒤 반으로 가른 뒤 팽이버섯과 같은 길이로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-2.jpg,3. 썰어 놓은 팽이버섯과 청경채를 끓는 물에 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-3.jpg,4. 기름을 두른 팬에 팽이버섯과 청경채를 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-4.jpg,5. 물 전분을 넣어 농도를 맞춘다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-5.jpg,6. 참기름을 뿌려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1047-6.jpg,
건강 마늘 꿀환,튀기기,후식,,167,29.5,4.8,4.9,13,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053829_1416213509742.jpg,"마늘 50g, 잣 2g, 꿀 10g, 검은깨 5g, 카스텔라가루 10g",1. 마늘은 꼭지를 떼고 찜통에 무르도록 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-1.jpg,2. 쪄 낸 마늘을 손절구에 곱게 으깬다,http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-2.jpg,3. 잣은 고깔을 떼고 겉면을 깨끗하게 닦은 뒤 가루를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-3.jpg,"4. 2에 꿀, 검은깨, 잣가루를 넣고 잘 혼합한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-4.jpg,5. 4에 카스텔라 가루를 넣어 농도를 맞춘다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-5.jpg,6. 반죽을 조금씩 떼어 동그랗게 굴려 꿀환을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1049-6.jpg,
과일 샐러드 또띠아,기타,후식,,277,58.1,5.5,3.5,84,또띠아,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053831_1416213511544.jpg,"자몽 30g, 오렌지 30g, 키위 30g, 사과 30g, 플레인 요구르트 30g, 꿀 5g, 또띠아 45g",1. 자몽은 껍질을 벗겨내고 과육만 0.5cm 주사위모양으로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-1.jpg,2. 오렌지는 껍질을 벗겨내고 과육만 자몽과 같은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-2.jpg,3. 키위도 껍질을 벗겨내고 자몽과 같은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-3.jpg,"4. 썰어 둔 과일에 플레인 요거트, 꿀을 넣고 버무린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-4.jpg,5. 또띠아를 반으로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-5.jpg,6. 버무린 과일을 넣고 말아준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1051-6.jpg,수분이 적은 과일을 이용하고 오렌지의 경우 표피를 제거하고 사용하는 것이 좋다.
수박 화채,기타,후식,,126,28.3,3.4,0.7,2,,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053835_1416213515140.jpg,"찹쌀가루 12g, 물 8g, 수박 180g, 팥 5g, 설탕 5g",1. 찹쌀가루에 뜨거운 물을 넣어 익반죽을 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-1.jpg,2. 찹쌀 반죽을 동그랗게 빚는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-2.jpg,3. 찹쌀 경단을 끓는 물에 삶은 뒤 차갑게 식힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-3.jpg,4. 수박은 씨를 제거한 뒤 곱게 갈아 차갑게 식힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-4.jpg,5. 그릇에 3과 4를 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-5.jpg,6. 기호에 따라 팥을 삶아 설탕에 졸여 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1054-6.jpg,수박은 모양틀을 이용하여 예쁜 모양을 만들어 보자.
우유 생강차,끓이기,후식,,108,15.7,5.9,2.8,185,,http://www.foodsafetykorea.go.kr/uploadimg/20150524/20150524053243_1432456363204.jpg,"우유 180g, 생강 10g, 꿀 6g, 깨소금 3g, 계피가루 1g",1. 생강을 깨끗이 씻는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-1.jpg,2. 생강을 강판에 곱게 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-2.jpg,3. 냄비에 우유와 간 생강을 넣고 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-3.jpg,4. 가장자리가 보글보글 끓어 오르면 불에서 내린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-4.jpg,"5. 믹서에 4를 붓고 깨소금, 꿀을 넣어 간다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-5.jpg,6. 컵에 5를 붓고 계피가루를 살짝 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1055-6.jpg,생강향이 너무 많이 나면 쓰게 느껴지므로 적당량으로 제한한다.
레몬 들깨 소스를 품은 떡꼬치,굽기,후식,,735,100,12,32,573,떡볶이떡,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080227_1470913347569.jpg,"떡꼬치: 쌀떡 90g, ghen 10g(1알), 잣 5g(5알), 식용유 30g(2큰술), 꼬치용 꼬치 6개 레몬 들깨 소스: 들깨가루 45g(3큰술), 두유 45g(3큰술), 꿀 15g(1큰술), 물 15ml(1큰술), 참기름 7g(1작은술), 레몬즙 7g(1작은술), 검은깨 5g(1작은술)","1. 들깨가루, 검은깨, 두유, 레몬즙, 꿀, 물, 참기름을 섞어 레몬 들깨 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-1.jpg,2. 떡 군데군데 꼬챙이로 찌르거나 칼집을 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-2.jpg,3. 팬에 기름을 두르고 160℃ 정도에서 기름이 튀지 않도록 주의하며 떡을 튀긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-3.jpg,4. 꼭지를 땐 잣과 호두를 굵게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-4.jpg,5. 떡은 꼬치에 꽂아 접시에 담는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-5.jpg,"6. 레몬 들깨소스를 바르고 잣, 호두를 고명으로 뿌린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/1056-6.jpg,"튀긴 떡에 먹는 소스는 고추장소스가 대부분이지만, 들깨와 견과류를 활용하면 칼륨 섭취도 늘리고 맛도 고소해 누구나 좋아하는 맛으로 즐길 수 있어요."
누룽지 요거트 파르페,기타,후식,,0,0,0,0,0,,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080819_1470913699718.jpg,"누룽지: 밥 210g(1공기) 요거트파르페: 오렌지 40g(1/5개), 사과 30g(1/5개), 요거트 200g(1컵), 블루베리 30g(2큰술)",1. 프라이팬에 밥을 얇게 펴 약한 불에서 뚜껑을 덮어 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-1.jpg,2. 노릇하게 누룽지가 되면 식혀서 굵게 부순다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-2.jpg,3. 오렌지는 깨끗이 씻어 껍질을 벗긴 뒤 먹기 좋은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-3.jpg,4. 사과를 깨끗이 씻어 물기를 제거하고 굵게 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-4.jpg,5. 컵에 요거트-오렌지-요거트-누룽지-요거트-사과-요거트-누룽지 순으로 담는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-5.jpg,6. 마지막에 누룽지와 블루베리로 장식한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1057-6.jpg,"단단한 누룽지를 부드러운 요거트와 함께 섭취하면 식감은 살리고, 사과와 오렌지의 칼륨은 몸 속의 나트륨 배출을 도와줍니다. 모든 연령대에서 부족하기 쉬운 칼슘과 비타민을 보충할 수 있어 간식으로 활용하면 효과적입니다."
자색고구마 호떡,굽기,후식,,229.2,38.4,3.7,6.5,71.9,,http://www.foodsafetykorea.go.kr/uploadimg/20170106/20170106011651_1483676211608.jpg,"반죽: 찹쌀(30g), 자색고구마 20g, 소금(0.2g), 현미휴(3g), 물(17g), 황설탕(7g) 호떡소: 검정깨, 땅콩, 호두(각 2g), 찹쌀가루(0.5g), 계피가루(0.2g)",1. 찹쌀을 3-5시간 불려둔 뒤 물기를 제거하고 믹서기에 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-1.jpg,2. 고구마는 껍질을 벗기고 작게 썰어 찜통에 찐 뒤 말랑말랑해지면 잘 으깨어 반죽하기 편할 정도로 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-2.jpg,3. 검정깨는 믹서기에 곱게 갈고 호두와 땅콩은 잘게 다진 뒤 황설탕과 섞어 호떡소를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-3.jpg,4. 으깬 고구마에 찹쌀가루를 넣은 뒤 호떡 반죽을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-4.jpg,5. 완성된 반죽을 적당량 떼어내 동그랗게 빚어 준비해둔 호떡소를 적당량 넣고 봉합한 뒤 납작하게 누른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-5.jpg,6. 팬에 현미유를 두르고 호떡을 살짝 눌러가면서 앞뒤로 노릇노릇하게 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/1058-6.jpg,
청국장지짐 케일쌈밥,기타,밥,,398,65.4,19.2,6.6,4.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01059_1.png,"돼지고기(20g), 청국장(30g), 밥(100g), 케일(50g), 멸치(10g), 무(40g), 양파(80g), 사과(100g)","1. 멸치와 무, 양파 절반, 사과를 끓여 육수를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_1.JPG,2. 남은 양파와 돼지고기는 곱게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_2.JPG,"3. 청국장에 육수, 다진 양파, 돼지고기를 넣고 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_3.JPG,4. 케일은 끓는 물에 살짝 데친 뒤 식히고 물기를 없앤다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_4.JPG,5. 밥에 청국장 지짐을 비빈 뒤 케일로 돌돌 말아 반을 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_5.JPG,6. 그릇에 담고 어슷썬 홍고추로 장식한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01059_6.JPG,야채와 사과로 만든 육수와 청국장에 다져 넣은 양파의 단맛으로 설탕 없이 맛있는 음식을 만들 수 있어요.
마늘 불고기 덮밥,볶기,밥,,598.4,85,24.6,17.8,3.1,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01060_1.png,"소고기(불고기용, 250g), 쌀(150g), 새송이버섯(50g), 당근(30g), 양파(30g), 대파(20g), 마늘, 배(30g), 진간장(30g), 후춧가루(2g)",1. 쌀은 깨끗이 씻고 불려 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_1.JPG,"2. 소고기는 핏기를 제거하고 버섯, 당근, 양파, 대파는 한 입 크기로 썰어서 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_2.JPG,"3. 절반의 마늘과 진간장, 양파, 배, 후춧가루를 넣고 믹서에 갈아 양념을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_3.JPG,4. 핏기를 제거한 소고기에 3번의 양념을 넣고 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_4.JPG,5. 나머지 마늘은 얇게 편썰어 기름에 튀겨 마늘 칩을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_5.JPG,"6. 숙성 시킨 불고기를 팬에 볶고, 그릇에 담은 밥 위에 올리고 마늘 칩으로 장식한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01060_6.JPG,"양념에 들어간 마늘과, 마늘 칩의 단맛과 향이 설탕 사용을 줄여줘요."
잡곡강정밥,기타,밥,,594.3,120.1,15.2,5.9,1.3,잡곡쌀,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01061_1.png,"잡곡(50g), 찹쌀(50g), 호두(20g), 은행(20g), 밤(20g), 대추고(60g), 꿀(5g), 간장(15g), 소금(2g)",1. 잡곡과 찹쌀은 물에 씻어 불린 뒤 소금을 넣고 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_1.JPG,2. 호두는 껍질을 제거하고 굵게 부숴 마른 팬에 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_2.JPG,3. 은행은 기름에 볶아 껍질을 제거하고 4등분 한다,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_3.JPG,4. 생밤은 껍질을 벗기고 작은 주사위 모양으로 자른 뒤 기름에 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_4.JPG,"5. 물 40g에 간장, 대추고, 꿀을 넣고 끓인 뒤 2,3,4번을 넣고 잘 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_5.JPG,6. 잡곡밥을 넓게 펼친 뒤 5번을 넣고 돌돌 만다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01061_6.JPG,대추고를 이용하면 대추의 단맛 뿐만 아니라 풍미를 더하고 점성이 생기게 할 수 있어요.
함박스테이크 볼 밥,굽기,밥,,439.5,62.4,22.3,11.2,8,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01062_1.png,"소고기(60g), 돼지고기(60g), 가래떡(20g), 양파(20g), 새송이버섯(20g), 파프리카(15g), 사과(20g), 배(30g), 고추장(5g), 파(10g), 마늘(5g), 간장(5g), 청주(5g), 후춧가루(0.5g), 참기름(3g)","1. 소고기, 돼지고기, 가래떡, 양파, 새송이버섯, 파는 잘게 다진다",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_1.JPG,"2. 사과와 배는 믹서에 간 뒤 간장, 청주, 다진 마늘, 후춧가루를 넣고 양념장을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_2.JPG,3. 다진 고기와 양념장을 섞은 뒤 다진 재료를 넣고 잘 치대어 먹기 좋은 크기로 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_3.JPG,4. 팬에 기름을 두르고 함박스테이크를 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_4.JPG,"5. 파프리카는 다지고, 사과, 배는 갈아서 고추장, 간장, 다진 마늘을 섞은 뒤 끓여 소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_5.JPG,6. 밥에 참기름을 넣고 함박스테이크를 담은 뒤 소스를 올려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01062_6.JPG,과일과 단맛이 나는 채소를 사용하면 설탕 없이 단맛을 낼 수 있어요
곤드레 밥버거,기타,밥,,467,76.5,12,12.6,22.7,곤드레나물,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01063_1.png,"쌀(80g), 찹쌀(40g), 흑미(40g), 곤드레나물(50g), 파프리카(30g), 양상추(30g), 감자(20g), 양파(50g), 깻잎(5장), 바나나(1/2개), 김(10g), 호두(10g), 사과(1/4개), 밀가루(30g), 빵가루(50g), 마요네즈(50g), 된장(30g), 식초(30g), 간장(15g), 참기름(15g), 들기름(15g), 소금(0.2g)","1. 곤드레나물에 들기름, 간장으로 양념하고 쌀, 찹쌀, 흑미와 밥을 지은 뒤 참기름, 소금 간 한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_1.JPG,2. 식초와 식초2배의 물을 넣고 끓이다가 사과를 한 입 크기로 썰어 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_2.JPG,"3. 감자를 삶아 으깨고, 다진 양파, 호두, 밀가루를 넣고 섞은 뒤 겉에 빵가루를 묻혀 팬에 굽는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_3.JPG,4. 파프리카는 잘게 채 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_4.JPG,"5. 마요네즈, 깻잎, 바나나, 된장을 믹서에 갈아 소스를 만들고 피클을 다져 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_5.JPG,6. 종이호일을 깔고 중간중간 소스를 뿌리면서 김-양상추- 패티-파프리카-양상추-밥 순으로 얹어 버거를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01063_6.JPG,"소스의 바나나는 설탕을 대신하고, 된장은 풍미를 더해 맛있게 만들 수 있어요."
대추닭살리조또,끓이기,밥,,498.3,70.3,21.2,14.7,8.4,가슴살,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01064_1.png,"닭고기(가슴살, 30g), 쌀(50g), 양파(10g), 표고버섯(10g), 대추(2알), 당근(5g), 피망(5g), 치즈(10g), 우유(50g), 마늘(3g), 소금(0.5g), 후춧가루(0.1g)",1. 쌀을 씻어 밥을 짓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_1.JPG,"2. 양파, 표고버섯, 당근, 피망은 입자있게 다지고 대추는 씨를 제거한 뒤 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_2.JPG,3. 닭가슴살은 먹기 좋은 크기로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_3.jpg,4. 팬에 기름을 두르고 다진 마늘을 볶은 뒤 닭가슴살을 볶는다,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_4.JPG,"5. 닭가슴살이 다 익으면 손질한 채소를 넣고 볶다가 밥, 우유, 치즈, 대추를 넣고 끓인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_5.JPG,"6. 우유가 반으로 졸아들면 불을 줄이고 소금, 후추로 간한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01064_6.JPG,첨가당 대신 대추로 단맛을 낼 수 있어요.
